,0
2019-04-30 09:12:32,3
2019-04-30 09:12:33,2
2019-04-30 09:12:34,3
2019-04-30 09:12:35,4
2019-04-30 09:12:36,5
2019-04-30 09:12:37,3
2019-04-30 09:12:38,3
2019-04-30 09:12:39,6
2019-04-30 09:12:40,4
2019-04-30 09:12:41,3
2019-04-30 09:12:42,3
2019-04-30 09:12:43,2
2019-04-30 09:12:44,4
2019-04-30 09:12:45,1
2019-04-30 09:12:46,3
2019-04-30 09:12:47,3
2019-04-30 09:12:48,4
2019-04-30 09:12:49,0
2019-04-30 09:12:50,1
2019-04-30 09:12:51,2
2019-04-30 09:12:52,3
2019-04-30 09:12:53,0
2019-04-30 09:12:54,0
2019-04-30 09:12:55,0
2019-04-30 09:12:56,1
2019-04-30 09:12:57,0
2019-04-30 09:12:58,1
2019-04-30 09:12:59,1
2019-04-30 09:13:00,1
2019-04-30 09:13:01,1
2019-04-30 09:13:02,4
2019-04-30 09:13:03,1
2019-04-30 09:13:04,1
2019-04-30 09:13:05,1
2019-04-30 09:13:06,3
2019-04-30 09:13:07,1
2019-04-30 09:13:08,4
2019-04-30 09:13:09,6
2019-04-30 09:13:10,5
2019-04-30 09:13:11,5
2019-04-30 09:13:12,8
2019-04-30 09:13:13,1
2019-04-30 09:13:14,5
2019-04-30 09:13:15,6
2019-04-30 09:13:16,2
2019-04-30 09:13:17,0
2019-04-30 09:13:18,3
2019-04-30 09:13:19,3
2019-04-30 09:13:20,3
2019-04-30 09:13:21,2
2019-04-30 09:13:22,2
2019-04-30 09:13:23,1
2019-04-30 09:13:24,2
2019-04-30 09:13:25,4
2019-04-30 09:13:26,2
2019-04-30 09:13:27,3
2019-04-30 09:13:28,1
2019-04-30 09:13:29,1
2019-04-30 09:13:30,3
2019-04-30 09:13:31,1
2019-04-30 09:13:32,1
2019-04-30 09:13:33,2
2019-04-30 09:13:34,1
2019-04-30 09:13:35,1
2019-04-30 09:13:36,3
2019-04-30 09:13:37,1
2019-04-30 09:13:38,0
2019-04-30 09:13:39,1
2019-04-30 09:13:40,1
2019-04-30 09:13:41,2
2019-04-30 09:13:42,0
2019-04-30 09:13:43,1
2019-04-30 09:13:44,1
2019-04-30 09:13:45,3
2019-04-30 09:13:46,0
2019-04-30 09:13:47,1
2019-04-30 09:13:48,0
2019-04-30 09:13:49,1
2019-04-30 09:13:50,2
2019-04-30 09:13:51,0
2019-04-30 09:13:52,0
2019-04-30 09:13:53,1
2019-04-30 09:13:54,0
2019-04-30 09:13:55,4
2019-04-30 09:13:56,3
2019-04-30 09:13:57,1
2019-04-30 09:13:58,2
2019-04-30 09:13:59,1
2019-04-30 09:14:00,2
2019-04-30 09:14:01,0
2019-04-30 09:14:02,1
2019-04-30 09:14:03,0
2019-04-30 09:14:04,1
2019-04-30 09:14:05,4
2019-04-30 09:14:06,1
2019-04-30 09:14:07,1
2019-04-30 09:14:08,1
2019-04-30 09:14:09,0
2019-04-30 09:14:10,2
2019-04-30 09:14:11,0
2019-04-30 09:14:12,2
2019-04-30 09:14:13,1
2019-04-30 09:14:14,0
2019-04-30 09:14:15,2
2019-04-30 09:14:16,1
2019-04-30 09:14:17,2
2019-04-30 09:14:18,0
2019-04-30 09:14:19,3
2019-04-30 09:14:20,0
2019-04-30 09:14:21,3
2019-04-30 09:14:22,1
2019-04-30 09:14:23,1
2019-04-30 09:14:24,0
2019-04-30 09:14:25,0
2019-04-30 09:14:26,1
2019-04-30 09:14:27,1
2019-04-30 09:14:28,1
2019-04-30 09:14:29,1
2019-04-30 09:14:30,0
2019-04-30 09:14:31,1
2019-04-30 09:14:32,0
2019-04-30 09:14:33,2
2019-04-30 09:14:34,1
2019-04-30 09:14:35,1
2019-04-30 09:14:36,2
2019-04-30 09:14:37,1
2019-04-30 09:14:38,3
2019-04-30 09:14:39,3
2019-04-30 09:14:40,3
2019-04-30 09:14:41,4
2019-04-30 09:14:42,3
2019-04-30 09:14:43,2
2019-04-30 09:14:44,3
2019-04-30 09:14:45,1
2019-04-30 09:14:46,0
2019-04-30 09:14:47,0
2019-04-30 09:14:48,0
2019-04-30 09:14:49,3
2019-04-30 09:14:50,4
2019-04-30 09:14:51,2
2019-04-30 09:14:52,0
2019-04-30 09:14:53,1
2019-04-30 09:14:54,0
2019-04-30 09:14:55,0
2019-04-30 09:14:56,2
2019-04-30 09:14:57,1
2019-04-30 09:14:58,0
2019-04-30 09:14:59,3
2019-04-30 09:15:00,0
2019-04-30 09:15:01,0
2019-04-30 09:15:02,0
2019-04-30 09:15:03,1
2019-04-30 09:15:04,1
2019-04-30 09:15:05,1
2019-04-30 09:15:06,0
2019-04-30 09:15:07,2
2019-04-30 09:15:08,7
2019-04-30 09:15:09,3
2019-04-30 09:15:10,2
2019-04-30 09:15:11,2
2019-04-30 09:15:12,2
2019-04-30 09:15:13,1
2019-04-30 09:15:14,3
2019-04-30 09:15:15,3
2019-04-30 09:15:16,1
2019-04-30 09:15:17,4
2019-04-30 09:15:18,1
2019-04-30 09:15:19,1
2019-04-30 09:15:20,1
2019-04-30 09:15:21,1
2019-04-30 09:15:22,2
2019-04-30 09:15:23,2
2019-04-30 09:15:24,3
2019-04-30 09:15:25,3
2019-04-30 09:15:26,1
2019-04-30 09:15:27,3
2019-04-30 09:15:28,4
2019-04-30 09:15:29,1
2019-04-30 09:15:30,4
2019-04-30 09:15:31,3
2019-04-30 09:15:32,2
2019-04-30 09:15:33,1
2019-04-30 09:15:34,4
2019-04-30 09:15:35,3
2019-04-30 09:15:36,7
2019-04-30 09:15:37,2
2019-04-30 09:15:38,3
2019-04-30 09:15:39,7
2019-04-30 09:15:40,2
2019-04-30 09:15:41,4
2019-04-30 09:15:42,0
2019-04-30 09:15:43,3
2019-04-30 09:15:44,1
2019-04-30 09:15:45,0
2019-04-30 09:15:46,4
2019-04-30 09:15:47,1
2019-04-30 09:15:48,0
2019-04-30 09:15:49,1
2019-04-30 09:15:50,1
2019-04-30 09:15:51,0
2019-04-30 09:15:52,1
2019-04-30 09:15:53,2
2019-04-30 09:15:54,1
2019-04-30 09:15:55,1
2019-04-30 09:15:56,1
2019-04-30 09:15:57,2
2019-04-30 09:15:58,0
2019-04-30 09:15:59,1
2019-04-30 09:16:00,2
2019-04-30 09:16:01,1
2019-04-30 09:16:02,0
2019-04-30 09:16:03,3
2019-04-30 09:16:04,0
2019-04-30 09:16:05,1
2019-04-30 09:16:06,0
2019-04-30 09:16:07,0
2019-04-30 09:16:08,2
2019-04-30 09:16:09,1
2019-04-30 09:16:10,0
2019-04-30 09:16:11,3
2019-04-30 09:16:12,0
2019-04-30 09:16:13,1
2019-04-30 09:16:14,1
2019-04-30 09:16:15,0
2019-04-30 09:16:16,1
2019-04-30 09:16:17,2
2019-04-30 09:16:18,0
2019-04-30 09:16:19,1
2019-04-30 09:16:20,1
2019-04-30 09:16:21,0
2019-04-30 09:16:22,1
2019-04-30 09:16:23,1
2019-04-30 09:16:24,1
2019-04-30 09:16:25,1
2019-04-30 09:16:26,0
2019-04-30 09:16:27,0
2019-04-30 09:16:28,3
2019-04-30 09:16:29,1
2019-04-30 09:16:30,0
2019-04-30 09:16:31,3
2019-04-30 09:16:32,3
2019-04-30 09:16:33,1
2019-04-30 09:16:34,1
2019-04-30 09:16:35,0
2019-04-30 09:16:36,0
2019-04-30 09:16:37,1
2019-04-30 09:16:38,2
2019-04-30 09:16:39,4
2019-04-30 09:16:40,5
2019-04-30 09:16:41,3
2019-04-30 09:16:42,8
2019-04-30 09:16:43,3
2019-04-30 09:16:44,6
2019-04-30 09:16:45,4
2019-04-30 09:16:46,5
2019-04-30 09:16:47,3
2019-04-30 09:16:48,4
2019-04-30 09:16:49,3
2019-04-30 09:16:50,6
2019-04-30 09:16:51,5
2019-04-30 09:16:52,4
2019-04-30 09:16:53,5
2019-04-30 09:16:54,6
2019-04-30 09:16:55,2
2019-04-30 09:16:56,1
2019-04-30 09:16:57,3
2019-04-30 09:16:58,3
2019-04-30 09:16:59,3
2019-04-30 09:17:00,2
2019-04-30 09:17:01,2
2019-04-30 09:17:02,3
2019-04-30 09:17:03,3
2019-04-30 09:17:04,2
2019-04-30 09:17:05,0
2019-04-30 09:17:06,0
2019-04-30 09:17:07,3
2019-04-30 09:17:08,2
2019-04-30 09:17:09,2
2019-04-30 09:17:10,0
2019-04-30 09:17:11,2
2019-04-30 09:17:12,1
2019-04-30 09:17:13,0
2019-04-30 09:17:14,0
2019-04-30 09:17:15,1
2019-04-30 09:17:16,0
2019-04-30 09:17:17,2
2019-04-30 09:17:18,2
2019-04-30 09:17:19,2
2019-04-30 09:17:20,1
2019-04-30 09:17:21,2
2019-04-30 09:17:22,2
2019-04-30 09:17:23,0
2019-04-30 09:17:24,3
2019-04-30 09:17:25,0
2019-04-30 09:17:26,2
2019-04-30 09:17:27,3
2019-04-30 09:17:28,2
2019-04-30 09:17:29,6
2019-04-30 09:17:30,3
2019-04-30 09:17:31,6
2019-04-30 09:17:32,10
2019-04-30 09:17:33,3
2019-04-30 09:17:34,4
2019-04-30 09:17:35,3
2019-04-30 09:17:36,1
2019-04-30 09:17:37,3
2019-04-30 09:17:38,4
2019-04-30 09:17:39,1
2019-04-30 09:17:40,3
2019-04-30 09:17:41,2
2019-04-30 09:17:42,5
2019-04-30 09:17:43,2
2019-04-30 09:17:44,1
2019-04-30 09:17:45,0
2019-04-30 09:17:46,1
2019-04-30 09:17:47,3
2019-04-30 09:17:48,3
2019-04-30 09:17:49,1
2019-04-30 09:17:50,1
2019-04-30 09:17:51,3
2019-04-30 09:17:52,4
2019-04-30 09:17:53,2
2019-04-30 09:17:54,0
2019-04-30 09:17:55,2
2019-04-30 09:17:56,1
2019-04-30 09:17:57,3
2019-04-30 09:17:58,3
2019-04-30 09:17:59,0
2019-04-30 09:18:00,3
2019-04-30 09:18:01,4
2019-04-30 09:18:02,2
2019-04-30 09:18:03,1
2019-04-30 09:18:04,2
2019-04-30 09:18:05,0
2019-04-30 09:18:06,2
2019-04-30 09:18:07,3
2019-04-30 09:18:08,0
2019-04-30 09:18:09,0
2019-04-30 09:18:10,0
2019-04-30 09:18:11,1
2019-04-30 09:18:12,0
2019-04-30 09:18:13,1
2019-04-30 09:18:14,0
2019-04-30 09:18:15,2
2019-04-30 09:18:16,1
2019-04-30 09:18:17,0
2019-04-30 09:18:18,1
2019-04-30 09:18:19,2
2019-04-30 09:18:20,2
2019-04-30 09:18:21,3
2019-04-30 09:18:22,0
2019-04-30 09:18:23,1
2019-04-30 09:18:24,1
2019-04-30 09:18:25,0
2019-04-30 09:18:26,0
2019-04-30 09:18:27,0
2019-04-30 09:18:28,2
2019-04-30 09:18:29,3
2019-04-30 09:18:30,0
2019-04-30 09:18:31,0
2019-04-30 09:18:32,1
2019-04-30 09:18:33,0
2019-04-30 09:18:34,6
2019-04-30 09:18:35,3
2019-04-30 09:18:36,3
2019-04-30 09:18:37,3
2019-04-30 09:18:38,3
2019-04-30 09:18:39,2
2019-04-30 09:18:40,3
2019-04-30 09:18:41,3
2019-04-30 09:18:42,3
2019-04-30 09:18:43,0
2019-04-30 09:18:44,4
2019-04-30 09:18:45,2
2019-04-30 09:18:46,2
2019-04-30 09:18:47,0
2019-04-30 09:18:48,0
2019-04-30 09:18:49,1
2019-04-30 09:18:50,1
2019-04-30 09:18:51,1
2019-04-30 09:18:52,4
2019-04-30 09:18:53,3
2019-04-30 09:18:54,1
2019-04-30 09:18:55,1
2019-04-30 09:18:56,2
2019-04-30 09:18:57,1
2019-04-30 09:18:58,0
2019-04-30 09:18:59,1
2019-04-30 09:19:00,4
2019-04-30 09:19:01,1
2019-04-30 09:19:02,0
2019-04-30 09:19:03,2
2019-04-30 09:19:04,1
2019-04-30 09:19:05,2
2019-04-30 09:19:06,2
2019-04-30 09:19:07,2
2019-04-30 09:19:08,0
2019-04-30 09:19:09,2
2019-04-30 09:19:10,0
2019-04-30 09:19:11,1
2019-04-30 09:19:12,0
2019-04-30 09:19:13,1
2019-04-30 09:19:14,0
2019-04-30 09:19:15,2
2019-04-30 09:19:16,1
2019-04-30 09:19:17,0
2019-04-30 09:19:18,1
2019-04-30 09:19:19,0
2019-04-30 09:19:20,1
2019-04-30 09:19:21,3
2019-04-30 09:19:22,0
2019-04-30 09:19:23,2
2019-04-30 09:19:24,1
2019-04-30 09:19:25,1
2019-04-30 09:19:26,0
2019-04-30 09:19:27,0
2019-04-30 09:19:28,2
2019-04-30 09:19:29,1
2019-04-30 09:19:30,1
2019-04-30 09:19:31,2
2019-04-30 09:19:32,1
2019-04-30 09:19:33,2
2019-04-30 09:19:34,0
2019-04-30 09:19:35,1
2019-04-30 09:19:36,3
2019-04-30 09:19:37,1
2019-04-30 09:19:38,2
2019-04-30 09:19:39,1
2019-04-30 09:19:40,2
2019-04-30 09:19:41,3
2019-04-30 09:19:42,1
2019-04-30 09:19:43,0
2019-04-30 09:19:44,1
2019-04-30 09:19:45,1
2019-04-30 09:19:46,1
2019-04-30 09:19:47,0
2019-04-30 09:19:48,2
2019-04-30 09:19:49,1
2019-04-30 09:19:50,0
2019-04-30 09:19:51,0
2019-04-30 09:19:52,2
2019-04-30 09:19:53,2
2019-04-30 09:19:54,1
2019-04-30 09:19:55,0
2019-04-30 09:19:56,1
2019-04-30 09:19:57,1
2019-04-30 09:19:58,1
2019-04-30 09:19:59,2
2019-04-30 09:20:00,4
2019-04-30 09:20:01,0
2019-04-30 09:20:02,2
2019-04-30 09:20:03,3
2019-04-30 09:20:04,4
2019-04-30 09:20:05,4
2019-04-30 09:20:06,4
2019-04-30 09:20:07,1
2019-04-30 09:20:08,3
2019-04-30 09:20:09,2
2019-04-30 09:20:10,1
2019-04-30 09:20:11,1
2019-04-30 09:20:12,0
2019-04-30 09:20:13,1
2019-04-30 09:20:14,3
2019-04-30 09:20:15,2
2019-04-30 09:20:16,2
2019-04-30 09:20:17,1
2019-04-30 09:20:18,3
2019-04-30 09:20:19,0
2019-04-30 09:20:20,1
2019-04-30 09:20:21,0
2019-04-30 09:20:22,1
2019-04-30 09:20:23,2
2019-04-30 09:20:24,2
2019-04-30 09:20:25,0
2019-04-30 09:20:26,4
2019-04-30 09:20:27,1
2019-04-30 09:20:28,0
2019-04-30 09:20:29,4
2019-04-30 09:20:30,1
2019-04-30 09:20:31,5
2019-04-30 09:20:32,0
2019-04-30 09:20:33,2
2019-04-30 09:20:34,3
2019-04-30 09:20:35,7
2019-04-30 09:20:36,5
2019-04-30 09:20:37,4
2019-04-30 09:20:38,6
2019-04-30 09:20:39,4
2019-04-30 09:20:40,3
2019-04-30 09:20:41,4
2019-04-30 09:20:42,3
2019-04-30 09:20:43,2
2019-04-30 09:20:44,5
2019-04-30 09:20:45,5
2019-04-30 09:20:46,4
2019-04-30 09:20:47,2
2019-04-30 09:20:48,1
2019-04-30 09:20:49,4
2019-04-30 09:20:50,0
2019-04-30 09:20:51,4
2019-04-30 09:20:52,3
2019-04-30 09:20:53,4
2019-04-30 09:20:54,1
2019-04-30 09:20:55,0
2019-04-30 09:20:56,1
2019-04-30 09:20:57,1
2019-04-30 09:20:58,0
2019-04-30 09:20:59,5
2019-04-30 09:21:00,4
2019-04-30 09:21:01,0
2019-04-30 09:21:02,1
2019-04-30 09:21:03,0
2019-04-30 09:21:04,2
2019-04-30 09:21:05,1
2019-04-30 09:21:06,1
2019-04-30 09:21:07,1
2019-04-30 09:21:08,1
2019-04-30 09:21:09,2
2019-04-30 09:21:10,3
2019-04-30 09:21:11,10
2019-04-30 09:21:12,4
2019-04-30 09:21:13,4
2019-04-30 09:21:14,5
2019-04-30 09:21:15,4
2019-04-30 09:21:16,10
2019-04-30 09:21:17,4
2019-04-30 09:21:18,4
2019-04-30 09:21:19,1
2019-04-30 09:21:20,5
2019-04-30 09:21:21,0
2019-04-30 09:21:22,2
2019-04-30 09:21:23,2
2019-04-30 09:21:24,2
2019-04-30 09:21:25,1
2019-04-30 09:21:26,1
2019-04-30 09:21:27,0
2019-04-30 09:21:28,1
2019-04-30 09:21:29,0
2019-04-30 09:21:30,5
2019-04-30 09:21:31,1
2019-04-30 09:21:32,0
2019-04-30 09:21:33,2
2019-04-30 09:21:34,2
2019-04-30 09:21:35,1
2019-04-30 09:21:36,1
2019-04-30 09:21:37,3
2019-04-30 09:21:38,3
2019-04-30 09:21:39,0
2019-04-30 09:21:40,3
2019-04-30 09:21:41,3
2019-04-30 09:21:42,3
2019-04-30 09:21:43,1
2019-04-30 09:21:44,0
2019-04-30 09:21:45,0
2019-04-30 09:21:46,1
2019-04-30 09:21:47,0
2019-04-30 09:21:48,3
2019-04-30 09:21:49,4
2019-04-30 09:21:50,7
2019-04-30 09:21:51,7
2019-04-30 09:21:52,6
2019-04-30 09:21:53,1
2019-04-30 09:21:54,5
2019-04-30 09:21:55,0
2019-04-30 09:21:56,8
2019-04-30 09:21:57,5
2019-04-30 09:21:58,5
2019-04-30 09:21:59,0
2019-04-30 09:22:00,5
2019-04-30 09:22:01,7
2019-04-30 09:22:02,0
2019-04-30 09:22:03,0
2019-04-30 09:22:04,5
2019-04-30 09:22:05,2
2019-04-30 09:22:06,4
2019-04-30 09:22:07,4
2019-04-30 09:22:08,1
2019-04-30 09:22:09,2
2019-04-30 09:22:10,1
2019-04-30 09:22:11,1
2019-04-30 09:22:12,0
2019-04-30 09:22:13,0
2019-04-30 09:22:14,2
2019-04-30 09:22:15,0
2019-04-30 09:22:16,0
2019-04-30 09:22:17,2
2019-04-30 09:22:18,1
2019-04-30 09:22:19,1
2019-04-30 09:22:20,0
2019-04-30 09:22:21,2
2019-04-30 09:22:22,1
2019-04-30 09:22:23,2
2019-04-30 09:22:24,1
2019-04-30 09:22:25,0
2019-04-30 09:22:26,4
2019-04-30 09:22:27,0
2019-04-30 09:22:28,2
2019-04-30 09:22:29,0
2019-04-30 09:22:30,0
2019-04-30 09:22:31,0
2019-04-30 09:22:32,1
2019-04-30 09:22:33,0
2019-04-30 09:22:34,1
2019-04-30 09:22:35,3
2019-04-30 09:22:36,2
2019-04-30 09:22:37,0
2019-04-30 09:22:38,1
2019-04-30 09:22:39,1
2019-04-30 09:22:40,0
2019-04-30 09:22:41,0
2019-04-30 09:22:42,5
2019-04-30 09:22:43,0
2019-04-30 09:22:44,3
2019-04-30 09:22:45,2
2019-04-30 09:22:46,2
2019-04-30 09:22:47,1
2019-04-30 09:22:48,4
2019-04-30 09:22:49,0
2019-04-30 09:22:50,2
2019-04-30 09:22:51,1
2019-04-30 09:22:52,4
2019-04-30 09:22:53,2
2019-04-30 09:22:54,1
2019-04-30 09:22:55,0
2019-04-30 09:22:56,6
2019-04-30 09:22:57,4
2019-04-30 09:22:58,0
2019-04-30 09:22:59,3
2019-04-30 09:23:00,3
2019-04-30 09:23:01,7
2019-04-30 09:23:02,0
2019-04-30 09:23:03,9
2019-04-30 09:23:04,5
2019-04-30 09:23:05,0
2019-04-30 09:23:06,10
2019-04-30 09:23:07,4
2019-04-30 09:23:08,3
2019-04-30 09:23:09,3
2019-04-30 09:23:10,1
2019-04-30 09:23:11,3
2019-04-30 09:23:12,2
2019-04-30 09:23:13,0
2019-04-30 09:23:14,2
2019-04-30 09:23:15,0
2019-04-30 09:23:16,4
2019-04-30 09:23:17,0
2019-04-30 09:23:18,2
2019-04-30 09:23:19,4
2019-04-30 09:23:20,4
2019-04-30 09:23:21,6
2019-04-30 09:23:22,0
2019-04-30 09:23:23,3
2019-04-30 09:23:24,10
2019-04-30 09:23:25,2
2019-04-30 09:23:26,4
2019-04-30 09:23:27,4
2019-04-30 09:23:28,4
2019-04-30 09:23:29,0
2019-04-30 09:23:30,5
2019-04-30 09:23:31,1
2019-04-30 09:23:32,0
2019-04-30 09:23:33,1
2019-04-30 09:23:34,1
2019-04-30 09:23:35,0
2019-04-30 09:23:36,2
2019-04-30 09:23:37,0
2019-04-30 09:23:38,0
2019-04-30 09:23:39,0
2019-04-30 09:23:40,1
2019-04-30 09:23:41,4
2019-04-30 09:23:42,2
2019-04-30 09:23:43,5
2019-04-30 09:23:44,0
2019-04-30 09:23:45,5
2019-04-30 09:23:46,6
2019-04-30 09:23:47,2
2019-04-30 09:23:48,6
2019-04-30 09:23:49,10
2019-04-30 09:23:50,4
2019-04-30 09:23:51,1
2019-04-30 09:23:52,2
2019-04-30 09:23:53,0
2019-04-30 09:23:54,0
2019-04-30 09:23:55,2
2019-04-30 09:23:56,2
2019-04-30 09:23:57,3
2019-04-30 09:23:58,0
2019-04-30 09:23:59,0
2019-04-30 09:24:00,2
2019-04-30 09:24:01,0
2019-04-30 09:24:02,2
2019-04-30 09:24:03,0
2019-04-30 09:24:04,2
2019-04-30 09:24:05,2
2019-04-30 09:24:06,0
2019-04-30 09:24:07,0
2019-04-30 09:24:08,1
2019-04-30 09:24:09,1
2019-04-30 09:24:10,1
2019-04-30 09:24:11,2
2019-04-30 09:24:12,1
2019-04-30 09:24:13,2
2019-04-30 09:24:14,1
2019-04-30 09:24:15,0
2019-04-30 09:24:16,1
2019-04-30 09:24:17,0
2019-04-30 09:24:18,0
2019-04-30 09:24:19,1
2019-04-30 09:24:20,0
2019-04-30 09:24:21,2
2019-04-30 09:24:22,0
2019-04-30 09:24:23,3
2019-04-30 09:24:24,2
2019-04-30 09:24:25,0
2019-04-30 09:24:26,3
2019-04-30 09:24:27,0
2019-04-30 09:24:28,0
2019-04-30 09:24:29,3
2019-04-30 09:24:30,1
2019-04-30 09:24:31,1
2019-04-30 09:24:32,1
2019-04-30 09:24:33,0
2019-04-30 09:24:34,2
2019-04-30 09:24:35,1
2019-04-30 09:24:36,0
2019-04-30 09:24:37,0
2019-04-30 09:24:38,0
2019-04-30 09:24:39,0
2019-04-30 09:24:40,2
2019-04-30 09:24:41,0
2019-04-30 09:24:42,0
2019-04-30 09:24:43,0
2019-04-30 09:24:44,0
2019-04-30 09:24:45,7
2019-04-30 09:24:46,0
2019-04-30 09:24:47,1
2019-04-30 09:24:48,4
2019-04-30 09:24:49,2
2019-04-30 09:24:50,1
2019-04-30 09:24:51,0
2019-04-30 09:24:52,3
2019-04-30 09:24:53,0
2019-04-30 09:24:54,3
2019-04-30 09:24:55,3
2019-04-30 09:24:56,1
2019-04-30 09:24:57,1
2019-04-30 09:24:58,0
2019-04-30 09:24:59,1
2019-04-30 09:25:00,5
2019-04-30 09:25:01,2
2019-04-30 09:25:02,1
2019-04-30 09:25:03,0
2019-04-30 09:25:04,0
2019-04-30 09:25:05,2
2019-04-30 09:25:06,2
2019-04-30 09:25:07,2
2019-04-30 09:25:08,0
2019-04-30 09:25:09,2
2019-04-30 09:25:10,1
2019-04-30 09:25:11,3
2019-04-30 09:25:12,1
2019-04-30 09:25:13,0
2019-04-30 09:25:14,3
2019-04-30 09:25:15,4
2019-04-30 09:25:16,0
2019-04-30 09:25:17,2
2019-04-30 09:25:18,3
2019-04-30 09:25:19,2
2019-04-30 09:25:20,2
2019-04-30 09:25:21,3
2019-04-30 09:25:22,2
2019-04-30 09:25:23,1
2019-04-30 09:25:24,8
2019-04-30 09:25:25,6
2019-04-30 09:25:26,17
2019-04-30 09:25:27,10
2019-04-30 09:25:28,3
2019-04-30 09:25:29,7
2019-04-30 09:25:30,6
2019-04-30 09:25:31,4
2019-04-30 09:25:32,1
2019-04-30 09:25:33,10
2019-04-30 09:25:34,4
2019-04-30 09:25:35,7
2019-04-30 09:25:36,8
2019-04-30 09:25:37,5
2019-04-30 09:25:38,2
2019-04-30 09:25:39,2
2019-04-30 09:25:40,0
2019-04-30 09:25:41,7
2019-04-30 09:25:42,2
2019-04-30 09:25:43,6
2019-04-30 09:25:44,7
2019-04-30 09:25:45,6
2019-04-30 09:25:46,7
2019-04-30 09:25:47,9
2019-04-30 09:25:48,3
2019-04-30 09:25:49,0
2019-04-30 09:25:50,7
2019-04-30 09:25:51,1
2019-04-30 09:25:52,0
2019-04-30 09:25:53,7
2019-04-30 09:25:54,3
2019-04-30 09:25:55,2
2019-04-30 09:25:56,1
2019-04-30 09:25:57,1
2019-04-30 09:25:58,7
2019-04-30 09:25:59,1
2019-04-30 09:26:00,3
2019-04-30 09:26:01,3
2019-04-30 09:26:02,1
2019-04-30 09:26:03,2
2019-04-30 09:26:04,1
2019-04-30 09:26:05,3
2019-04-30 09:26:06,3
2019-04-30 09:26:07,2
2019-04-30 09:26:08,2
2019-04-30 09:26:09,3
2019-04-30 09:26:10,2
2019-04-30 09:26:11,0
2019-04-30 09:26:12,6
2019-04-30 09:26:13,7
2019-04-30 09:26:14,4
2019-04-30 09:26:15,4
2019-04-30 09:26:16,2
2019-04-30 09:26:17,2
2019-04-30 09:26:18,2
2019-04-30 09:26:19,5
2019-04-30 09:26:20,3
2019-04-30 09:26:21,0
2019-04-30 09:26:22,1
2019-04-30 09:26:23,2
2019-04-30 09:26:24,0
2019-04-30 09:26:25,1
2019-04-30 09:26:26,3
2019-04-30 09:26:27,1
2019-04-30 09:26:28,1
2019-04-30 09:26:29,1
2019-04-30 09:26:30,3
2019-04-30 09:26:31,2
2019-04-30 09:26:32,4
2019-04-30 09:26:33,4
2019-04-30 09:26:34,5
2019-04-30 09:26:35,4
2019-04-30 09:26:36,3
2019-04-30 09:26:37,5
2019-04-30 09:26:38,9
2019-04-30 09:26:39,5
2019-04-30 09:26:40,4
2019-04-30 09:26:41,3
2019-04-30 09:26:42,1
2019-04-30 09:26:43,0
2019-04-30 09:26:44,12
2019-04-30 09:26:45,1
2019-04-30 09:26:46,3
2019-04-30 09:26:47,1
2019-04-30 09:26:48,5
2019-04-30 09:26:49,2
2019-04-30 09:26:50,1
2019-04-30 09:26:51,2
2019-04-30 09:26:52,0
2019-04-30 09:26:53,2
2019-04-30 09:26:54,4
2019-04-30 09:26:55,3
2019-04-30 09:26:56,1
2019-04-30 09:26:57,4
2019-04-30 09:26:58,8
2019-04-30 09:26:59,1
2019-04-30 09:27:00,3
2019-04-30 09:27:01,1
2019-04-30 09:27:02,0
2019-04-30 09:27:03,0
2019-04-30 09:27:04,2
2019-04-30 09:27:05,1
2019-04-30 09:27:06,2
2019-04-30 09:27:07,7
2019-04-30 09:27:08,3
2019-04-30 09:27:09,4
2019-04-30 09:27:10,7
2019-04-30 09:27:11,1
2019-04-30 09:27:12,1
2019-04-30 09:27:13,2
2019-04-30 09:27:14,5
2019-04-30 09:27:15,0
2019-04-30 09:27:16,3
2019-04-30 09:27:17,0
2019-04-30 09:27:18,1
2019-04-30 09:27:19,2
2019-04-30 09:27:20,0
2019-04-30 09:27:21,0
2019-04-30 09:27:22,0
2019-04-30 09:27:23,3
2019-04-30 09:27:24,2
2019-04-30 09:27:25,4
2019-04-30 09:27:26,0
2019-04-30 09:27:27,1
2019-04-30 09:27:28,0
2019-04-30 09:27:29,2
2019-04-30 09:27:30,0
2019-04-30 09:27:31,0
2019-04-30 09:27:32,0
2019-04-30 09:27:33,2
2019-04-30 09:27:34,0
2019-04-30 09:27:35,1
2019-04-30 09:27:36,1
2019-04-30 09:27:37,3
2019-04-30 09:27:38,1
2019-04-30 09:27:39,1
2019-04-30 09:27:40,3
2019-04-30 09:27:41,0
2019-04-30 09:27:42,0
2019-04-30 09:27:43,2
2019-04-30 09:27:44,1
2019-04-30 09:27:45,4
2019-04-30 09:27:46,2
2019-04-30 09:27:47,1
2019-04-30 09:27:48,1
2019-04-30 09:27:49,0
2019-04-30 09:27:50,2
2019-04-30 09:27:51,1
2019-04-30 09:27:52,1
2019-04-30 09:27:53,1
2019-04-30 09:27:54,4
2019-04-30 09:27:55,0
2019-04-30 09:27:56,3
2019-04-30 09:27:57,1
2019-04-30 09:27:58,2
2019-04-30 09:27:59,1
2019-04-30 09:28:00,3
2019-04-30 09:28:01,1
2019-04-30 09:28:02,0
2019-04-30 09:28:03,0
2019-04-30 09:28:04,3
